method,t,wnorm,loss
SN-OMD (M=5),51101,1.2108681527788165,0.1801246024316042
SN-OMD (M=5),51151,1.2102090151767044,0.0011647527368459027
SN-OMD (M=5),51201,1.1955886319654905,0.0017681740819622941
SN-OMD (M=5),51251,1.1989910102031405,0.0021343590687611207
SN-OMD (M=5),51301,1.167019700494732,0.3285426755356306
SN-OMD (M=5),51351,1.1592413242900834,0.02736834783483528
SN-OMD (M=5),51401,1.1552978121703799,0.0018021874375349135
SN-OMD (M=5),51451,1.1441568508634945,0.08410195531877654
SN-OMD (M=5),51501,1.154367536620914,0.012318611783653049
SN-OMD (M=5),51551,1.2075283590819232,1.9403144955858413
SN-OMD (M=5),51601,1.1889019173043036,0.09645579674547977
SN-OMD (M=5),51651,1.194299209467637,0.01725575214180081
SN-OMD (M=5),51701,1.1979082008174111,0.7440220079805658
SN-OMD (M=5),51751,1.1936725936567765,1.0887211443018872
SN-OMD (M=5),51801,1.1716928185527689,3.0994325499106603
SN-OMD (M=5),51851,1.1712783240978946,0.06717301155469764
SN-OMD (M=5),51901,1.1727960157984083,0.022674193427647777
SN-OMD (M=5),51951,1.1693760889375984,0.004112975501613006
SN-OMD (M=5),52001,1.1646940403249415,0.006692784032178834
SN-OMD (M=5),52051,1.1620658506576536,0.0007635205865225457
SN-OMD (M=5),52101,1.1394443596280965,0.23474016435463915
SN-OMD (M=5),52151,1.1528972219964486,0.5520396337531353
SN-OMD (M=5),52201,1.1307639695746206,0.08854308401753902
SN-OMD (M=5),52251,1.1025730933677638,0.1259106392329692
SN-OMD (M=5),52301,1.1150179837320353,0.012788142649832327
SN-OMD (M=5),52351,1.1167324326732875,0.000515349271512391
SN-OMD (M=5),52401,1.1417729495971052,0.13480426670870438
SN-OMD (M=5),52451,1.1732623539228302,3.909408969381819e-05
SN-OMD (M=5),52501,1.1556072250523446,0.11370206031636752
SN-OMD (M=5),52551,1.130599805076557,0.10114888868262
SN-OMD (M=5),52601,1.1499044003594496,0.12886151650969152
SN-OMD (M=5),52651,1.2355847939764883,0.4746946330121312
SN-OMD (M=5),52701,1.2531814156249295,0.0422303017138881
SN-OMD (M=5),52751,1.2696002989023603,0.2734800237760945
SN-OMD (M=5),52801,1.2570766755173572,0.149781355441559
SN-OMD (M=5),52851,1.2543907264569947,0.079597872894971
SN-OMD (M=5),52901,1.2564641658399804,1.313395487842705
SN-OMD (M=5),52951,1.2779509582814808,0.001516362653943952
SN-OMD (M=5),53001,1.2579003906604094,0.011960668847781181
SN-OMD (M=5),53051,1.2482375264513914,0.09848741915227278
SN-OMD (M=5),53101,1.3196079764717967,0.7913982271634706
SN-OMD (M=5),53151,1.3913676636961487,0.07467930246848851
SN-OMD (M=5),53201,1.4632273869148955,0.0008317048193686741
SN-OMD (M=5),53251,1.5388760692496326,0.03235440607934428
SN-OMD (M=5),53301,1.4967051163297418,0.13520081842841855
SN-OMD (M=5),53351,1.4620589123370433,0.1766083062746169
SN-OMD (M=5),53401,1.4536223364911633,0.1094050295520908
SN-OMD (M=5),53451,1.4613784134635797,0.4962952970133563
SN-OMD (M=5),53501,1.4837967545342092,3.575099100129472e-05
SN-OMD (M=5),53551,1.5000679423812184,5.244492071503854
SN-OMD (M=5),53601,1.4852243908931884,0.5423462720438708
SN-OMD (M=5),53651,1.4578190579050558,0.06023654940998762
SN-OMD (M=5),53701,1.453715944671583,0.017322119423913346
SN-OMD (M=5),53751,1.445614944165161,0.03533849868403329
SN-OMD (M=5),53801,1.4527216380911845,0.7698829724378037
SN-OMD (M=5),53851,1.4476672197580696,0.0008945489206281868
SN-OMD (M=5),53901,1.449837963854506,0.1403858313410364
SN-OMD (M=5),53951,1.416051201583996,3.7586961878072844
SN-OMD (M=5),54001,1.3903697939449904,0.13245341849604897
SN-OMD (M=5),54051,1.3745127776502528,0.3921042854993963
SN-OMD (M=5),54101,1.363354169246909,4.843967832967482
SN-OMD (M=5),54151,1.3708097764862048,0.16233440963695156
SN-OMD (M=5),54201,1.3242133721096987,0.10823037848533967
SN-OMD (M=5),54251,1.3125423399332887,0.13817109277079678
SN-OMD (M=5),54301,1.305601287236192,0.07178523715159353
SN-OMD (M=5),54351,1.2723192117790327,0.04059624043438457
SN-OMD (M=5),54401,1.272966928056553,0.3440814392468849
SN-OMD (M=5),54451,1.315861615680399,1.697038091378058
SN-OMD (M=5),54501,1.2746234065481559,0.15730687984123415
SN-OMD (M=5),54551,1.2577702338611132,0.007519982943429564
SN-OMD (M=5),54601,1.2671761852472494,0.05562656095213494
SN-OMD (M=5),54651,1.297519164626144,0.04672575841694912
SN-OMD (M=5),54701,1.2600041556032877,0.17846268015205222
SN-OMD (M=5),54751,1.2516224062481807,1.1217244305570613
SN-OMD (M=5),54801,1.2595916446504836,0.5054958291484767
SN-OMD (M=5),54851,1.2460335534621543,1.5694480662085182
SN-OMD (M=5),54901,1.2322726672459547,0.1528844803668759
SN-OMD (M=5),54951,1.2262671471902518,0.0014844906804211634
SN-OMD (M=5),55001,1.2482262626042497,1.0403207071460203
SN-OMD (M=5),55051,1.2289896690371342,1.3084917308079855
SN-OMD (M=5),55101,1.242845390749557,3.9844983536703045
SN-OMD (M=5),55151,1.2693803436095614,2.3353540418474896
SN-OMD (M=5),55201,1.2322230485128234,0.5157734457327567
SN-OMD (M=5),55251,1.2469132255695703,0.0006253668392866181
SN-OMD (M=5),55301,1.2735142222083407,0.3779163119628567
SN-OMD (M=5),55351,1.2913663896409409,0.22478266928253138
SN-OMD (M=5),55401,1.3531115188209737,2.758362597198265
SN-OMD (M=5),55451,1.3938020531096584,0.29873774595429214
SN-OMD (M=5),55501,1.4060262315697154,0.08973102037050099
SN-OMD (M=5),55551,1.4735714659085966,1.327020490331761
SN-OMD (M=5),55601,1.4731871665558638,0.9881265962664737
SN-OMD (M=5),55651,1.485248172406673,0.0665679844674636
SN-OMD (M=5),55701,1.4546542210559033,0.6010318442742122
SN-OMD (M=5),55751,1.3808751433149915,1.5357936352097439
SN-OMD (M=5),55801,1.3546573735121574,0.37171953263319363
SN-OMD (M=5),55851,1.3315881256224202,0.04116866413178287
SN-OMD (M=5),55901,1.3395334291673613,0.21295140333487675
SN-OMD (M=5),55951,1.3270431365610678,1.3769905038196362
SN-OMD (M=5),56001,1.3026255348473073,0.08470671375522533
SN-OMD (M=5),56051,1.2890420813195955,0.14213907011207647
SN-OMD (M=5),56101,1.2837799360296027,0.24380135616889806
SN-OMD (M=5),56151,1.3183977263147024,0.02946975115106104
SN-OMD (M=5),56201,1.327111557492555,0.020376490842987812
SN-OMD (M=5),56251,1.3100367403526485,0.11275435645598109
SN-OMD (M=5),56301,1.303951096169809,6.062834638782043
SN-OMD (M=5),56351,1.3133245950223829,0.1012385302385646
SN-OMD (M=5),56401,1.3496031251238543,0.6613047206065898
SN-OMD (M=5),56451,1.3151481918526038,0.0008851725676145297
SN-OMD (M=5),56501,1.346223179432721,0.8605567627082
SN-OMD (M=5),56551,1.3336801764248287,0.6573876701564947
SN-OMD (M=5),56601,1.357088298731769,0.2607042193700989
SN-OMD (M=5),56651,1.3759319658828215,3.312949804826783
SN-OMD (M=5),56701,1.396504024725039,2.3205386754154635
SN-OMD (M=5),56751,1.3873978135039682,1.1989703012275836
SN-OMD (M=5),56801,1.3695926113111943,1.1973048254518872
SN-OMD (M=5),56851,1.3386988332155851,0.19105422268838934
SN-OMD (M=5),56901,1.3136822695603512,0.03451253093121285
SN-OMD (M=5),56951,1.3336101434509302,0.7438017768488053
SN-OMD (M=5),57001,1.3322741933263182,0.26946163809996515
SN-OMD (M=5),57051,1.3330696475407517,0.18870195260461733
SN-OMD (M=5),57101,1.3193586461935625,0.003835247839738214
SN-OMD (M=5),57151,1.3274422532777985,0.004066227451605102
SN-OMD (M=5),57201,1.3079382573146625,0.008656105302400114
SN-OMD (M=5),57251,1.2787272652165502,0.25142715179981345
SN-OMD (M=5),57301,1.260516702181183,0.0002570503770966166
SN-OMD (M=5),57351,1.2632489428309126,0.04759568075970384
SN-OMD (M=5),57401,1.2677669123453672,0.00915533866107159
SN-OMD (M=5),57451,1.262834327058827,0.00481136586293957
SN-OMD (M=5),57501,1.2727875162582976,1.0214606980280958
SN-OMD (M=5),57551,1.286215961768801,0.00428161005113653
SN-OMD (M=5),57601,1.291366248629159,0.26781724932974954
SN-OMD (M=5),57651,1.3017177051091533,0.0001259912745491058
SN-OMD (M=5),57701,1.2848272393618756,0.6818020589945418
SN-OMD (M=5),57751,1.2413958771185405,0.1491621000937288
SN-OMD (M=5),57801,1.2280398909003005,0.025156467494663923
SN-OMD (M=5),57851,1.2184375462784933,0.0009548330402314365
SN-OMD (M=5),57901,1.1966166292445979,0.0023298457242862947
SN-OMD (M=5),57951,1.1782518094018934,0.0837640297446108
SN-OMD (M=5),58001,1.171101768590226,0.12256287548986745
SN-OMD (M=5),58051,1.2000907669236534,0.3024642912965969
SN-OMD (M=5),58101,1.2430156325743995,0.03513382664861808
SN-OMD (M=5),58151,1.301232392343161,0.47328959097795337
SN-OMD (M=5),58201,1.3309191825255584,0.45651431697594896
SN-OMD (M=5),58251,1.3669458815149724,0.6421054137729008
SN-OMD (M=5),58301,1.4191641673075595,0.30621731644299344
SN-OMD (M=5),58351,1.4361924473818533,0.03312553785090563
SN-OMD (M=5),58401,1.41846440916589,0.3867057823793152
SN-OMD (M=5),58451,1.407392436892277,0.683958551489866
SN-OMD (M=5),58501,1.3953949624087332,1.6665179946065207
SN-OMD (M=5),58551,1.4081971413800398,0.18198412707311032
SN-OMD (M=5),58601,1.4198098833313502,0.04357498772344695
SN-OMD (M=5),58651,1.4169791772121243,0.24532869859590017
SN-OMD (M=5),58701,1.3929213199004415,0.0003096119231319432
SN-OMD (M=5),58751,1.3963618321714797,0.07547364932835804
SN-OMD (M=5),58801,1.4898644225737343,0.03071964301255516
SN-OMD (M=5),58851,1.5686579048395484,0.06540145983226407
SN-OMD (M=5),58901,1.5949011689339772,0.3746202633638084
SN-OMD (M=5),58951,1.576769155810901,0.4547018127543357
SN-OMD (M=5),59001,1.564941856153942,0.03600667248374799
SN-OMD (M=5),59051,1.553895163392505,0.6257811759829691
SN-OMD (M=5),59101,1.5656813838569232,0.05710967602300476
SN-OMD (M=5),59151,1.5812145658992895,0.7998905639226872
SN-OMD (M=5),59201,1.5799706339434225,0.11576555598588781
SN-OMD (M=5),59251,1.5798307687759026,0.03514675821105988
SN-OMD (M=5),59301,1.5906576502692904,0.05829282936286996
SN-OMD (M=5),59351,1.6037677931444911,1.1369350789179618
SN-OMD (M=5),59401,1.5892137401253765,0.49639082084739294
SN-OMD (M=5),59451,1.5857641519164989,0.00029484674259561036
SN-OMD (M=5),59501,1.583447967528162,0.7892998235881139
SN-OMD (M=5),59551,1.5809827301193669,1.0240660121630645
SN-OMD (M=5),59601,1.5750237822970483,0.03275651441416308
SN-OMD (M=5),59651,1.5833972464988353,0.13071826731002462
SN-OMD (M=5),59701,1.572753300607413,0.1285304824918877
SN-OMD (M=5),59751,1.5823922559817756,0.5792050092397881
SN-OMD (M=5),59801,1.5837343802847141,0.8702094950046977
SN-OMD (M=5),59851,1.60731070348095,0.07141922853459905
SN-OMD (M=5),59901,1.6100482306867911,0.024579842037289704
SN-OMD (M=5),59951,1.602105447589545,0.05769142864979133
SN-OMD (M=5),60001,1.6537691809772557,0.11560078947741856
SN-OMD (M=5),60051,1.6624442349658668,0.07125322333731943
SN-OMD (M=5),60101,1.6772886130528337,0.0475025112324184
SN-OMD (M=5),60151,1.663087048592638,0.6211763801670682
SN-OMD (M=5),60201,1.6781809365061464,1.2975241815728449
SN-OMD (M=5),60251,1.6975228554020418,3.1342754642459494
SN-OMD (M=5),60301,1.6880788680998857,0.3289995983119922
SN-OMD (M=5),60351,1.671016869233861,1.558144838712306
SN-OMD (M=5),60401,1.693104344486097,10.22833632388074
SN-OMD (M=5),60451,1.7187545038665233,2.366863193129679
SN-OMD (M=5),60501,1.7294592667824502,2.3111440709200846
SN-OMD (M=5),60551,1.745886034788147,0.15382869977177233
SN-OMD (M=5),60601,1.7335597167664432,4.204553601194536
SN-OMD (M=5),60651,1.722137761590866,0.08932219986046606
SN-OMD (M=5),60701,1.7197855425584225,0.13113444904516508
SN-OMD (M=5),60751,1.7122815276078538,0.3599674583579039
SN-OMD (M=5),60801,1.698582913607686,0.5383212168408968
SN-OMD (M=5),60851,1.707288202473625,0.07707853183909247
SN-OMD (M=5),60901,1.7203413034843338,0.45481571591570985
SN-OMD (M=5),60951,1.7081316292969684,0.017940294190783985
SN-OMD (M=5),61001,1.7384979384403285,0.3010846818759711
SN-OMD (M=5),61051,1.7341850821011437,1.4390176007960902
SN-OMD (M=5),61101,1.7042980451167544,1.1615340442982867
SN-OMD (M=5),61151,1.6753332945201218,0.007040529571121611
SN-OMD (M=5),61201,1.6719489746949139,0.024240060486854776
SN-OMD (M=5),61251,1.6710949663501848,0.05528202180347997
SN-OMD (M=5),61301,1.67691349917782,0.18189691595389765
SN-OMD (M=5),61351,1.7203612991218034,2.9884425093948823
SN-OMD (M=5),61401,1.7462969637326053,0.27097490573403793
SN-OMD (M=5),61451,1.7634043871313103,0.06865516246096358
SN-OMD (M=5),61501,1.7793138964190574,0.22991022475230766
SN-OMD (M=5),61551,1.7802102874665002,2.053714126114194
SN-OMD (M=5),61601,1.7688694786405337,0.3685482700886023
SN-OMD (M=5),61651,1.7490103107860178,0.16269285586551063
SN-OMD (M=5),61701,1.7461702211151031,0.0026090373214104697
SN-OMD (M=5),61751,1.7286560278227474,0.030349145468841234
SN-OMD (M=5),61801,1.7153176162047195,0.08021440270595648
SN-OMD (M=5),61851,1.742469906730991,0.12556682204771738
SN-OMD (M=5),61901,1.7458293847755368,0.030281491208781916
SN-OMD (M=5),61951,1.7212447493186664,3.6372970613300524e-05
SN-OMD (M=5),62001,1.7040920821168997,0.09819558249321123
SN-OMD (M=5),62051,1.6948340679615332,0.05094580540771322
SN-OMD (M=5),62101,1.6989936066279727,1.1549745861661815
SN-OMD (M=5),62151,1.7153396483658157,0.4768879964225471
SN-OMD (M=5),62201,1.7160286707741723,0.07452995677568762
SN-OMD (M=5),62251,1.7208393948145502,0.09739426180899954
SN-OMD (M=5),62301,1.7381912317216508,1.0152780179126417
SN-OMD (M=5),62351,1.7312933047392347,0.6600701485141425
SN-OMD (M=5),62401,1.7411229206633927,0.6597327458738249
SN-OMD (M=5),62451,1.7494871017153668,0.3447094055109002
SN-OMD (M=5),62501,1.7677217658947344,1.4417236166422769
SN-OMD (M=5),62551,1.734759138246285,0.9530761468873692
SN-OMD (M=5),62601,1.7369028385543757,0.0005216867994878934
SN-OMD (M=5),62651,1.7418108912459653,0.009601176512694107
SN-OMD (M=5),62701,1.81394860153389,2.3104567145042036
SN-OMD (M=5),62751,1.828942793402245,0.1709211279286077
SN-OMD (M=5),62801,1.819145530465871,1.1530231630737904
SN-OMD (M=5),62851,1.7938994988661436,0.22799986948562675
SN-OMD (M=5),62901,1.7781165293066241,0.11206271753468568
SN-OMD (M=5),62951,1.7911344589421223,0.17377049257559743
SN-OMD (M=5),63001,1.7760395465894385,2.1718628501126087
SN-OMD (M=5),63051,1.797465435696036,0.03812056196859901
SN-OMD (M=5),63101,1.7928645232904556,0.34754200979941957
SN-OMD (M=5),63151,1.7956032538403384,0.03663253565395558
SN-OMD (M=5),63201,1.8049280252389683,0.018841553006810088
SN-OMD (M=5),63251,1.8144718354631033,0.008675139121646906
SN-OMD (M=5),63301,1.8086630563966168,0.0907789029609358
SN-OMD (M=5),63351,1.7775938299256977,0.031229483459477313
SN-OMD (M=5),63401,1.7468459739874165,0.6758559321896551
SN-OMD (M=5),63451,1.7418967283547089,0.01586558681745072
SN-OMD (M=5),63501,1.7413208406659106,1.8480798627663337
SN-OMD (M=5),63551,1.7380154302304298,0.20243043696061688
SN-OMD (M=5),63601,1.7264049657671394,0.00024591215802332667
SN-OMD (M=5),63651,1.7301632106236515,0.380440656961343
SN-OMD (M=5),63701,1.711840734239427,0.278161713616074
SN-OMD (M=5),63751,1.714733761936763,0.32465099190018815
SN-OMD (M=5),63801,1.6886388661796823,3.113936368607408e-08
SN-OMD (M=5),63851,1.677846163239515,0.22667557601627708
SN-OMD (M=5),63901,1.6805184981180508,0.027103382375632843
SN-OMD (M=5),63951,1.6980968391167812,0.46962925294446944
SN-OMD (M=5),64001,1.7011116774208326,0.028856893929886045
SN-OMD (M=5),64051,1.7362428268197418,0.46057260152687357
SN-OMD (M=5),64101,1.7468657793093134,2.1346027364445317
SN-OMD (M=5),64151,1.7667210912098703,0.7259741353305144
SN-OMD (M=5),64201,1.7700801287106018,5.401598650100446
SN-OMD (M=5),64251,1.7723692566121194,0.03190296398326136
SN-OMD (M=5),64301,1.7996237479921318,0.6465808866897175
SN-OMD (M=5),64351,1.8014301378910527,0.2507881078229709
SN-OMD (M=5),64401,1.80001112385991,0.0038246451710660305
SN-OMD (M=5),64451,1.782128575023087,0.33256438490712503
SN-OMD (M=5),64501,1.7788531868048245,2.664304695364481
SN-OMD (M=5),64551,1.6697345453142984,0.6039668943775943
SN-OMD (M=5),64601,1.644248387671884,1.452443997504582
SN-OMD (M=5),64651,1.632129334365071,0.4106999164466095
SN-OMD (M=5),64701,1.6801720177520336,0.04142759558964126
SN-OMD (M=5),64751,1.729782231436991,0.6484921148300554
SN-OMD (M=5),64801,1.7092634693420738,0.010146338368773987
SN-OMD (M=5),64851,1.6920845690036388,0.2704119114810187
SN-OMD (M=5),64901,1.6766733104839593,3.7296754392137297
SN-OMD (M=5),64951,1.6456851899778966,0.8259281724020164
SN-OMD (M=5),65001,1.6335146618103995,0.08526388871799528
SN-OMD (M=5),65051,1.6508136717355837,1.0292774591079414
SN-OMD (M=5),65101,1.634558468616437,1.019470243903636
SN-OMD (M=5),65151,1.617503261680847,0.7600944421185962
SN-OMD (M=5),65201,1.5582639038735493,0.6242169791543946
SN-OMD (M=5),65251,1.5451774056327712,0.550989472123119
SN-OMD (M=5),65301,1.5328551618235389,0.04471943840814162
SN-OMD (M=5),65351,1.4963943717475414,0.01673044725267879
SN-OMD (M=5),65401,1.492297681735445,0.7661468270961955
SN-OMD (M=5),65451,1.511671293591781,1.6038822587666397
SN-OMD (M=5),65501,1.484258911258174,0.032878810363867694
SN-OMD (M=5),65551,1.50061042898851,0.07493580145411366
SN-OMD (M=5),65601,1.499585993797139,0.3503463427373906
SN-OMD (M=5),65651,1.489586836598276,2.2184190802253183
SN-OMD (M=5),65701,1.4638239519060123,0.09715562760462215
SN-OMD (M=5),65751,1.449879167984409,1.0983864371636591
SN-OMD (M=5),65801,1.4210274537374425,0.1521224263189075
SN-OMD (M=5),65851,1.3948061561033345,0.025550261265274037
SN-OMD (M=5),65901,1.3993140354053146,0.0021219035370833245
SN-OMD (M=5),65951,1.4114557423630445,0.0042775132271816495
SN-OMD (M=5),66001,1.4095612082265807,0.35340436244475015
SN-OMD (M=5),66051,1.4064111554188239,0.014618650073667925
SN-OMD (M=5),66101,1.3985115912210684,0.09327183856312461
SN-OMD (M=5),66151,1.4049965879093362,0.0018352929416782144
SN-OMD (M=5),66201,1.3831335376275937,0.06580724925955983
SN-OMD (M=5),66251,1.3745906799807635,0.03085111334307844
SN-OMD (M=5),66301,1.3689116664661667,0.0005176041264128944
SN-OMD (M=5),66351,1.3417596567643597,0.026992086635053748
SN-OMD (M=5),66401,1.3454397636113995,0.015131518641033383
SN-OMD (M=5),66451,1.3864591952851362,0.5761553039777312
SN-OMD (M=5),66501,1.4013812865947715,0.022745289545379504
SN-OMD (M=5),66551,1.4266417759229395,0.030745195229135252
SN-OMD (M=5),66601,1.4181814567024702,0.046318161145732506
SN-OMD (M=5),66651,1.4192281930940165,0.01960269315599492
SN-OMD (M=5),66701,1.4036499662642157,0.03535193195541419
SN-OMD (M=5),66751,1.3817376899074891,0.05884545590393548
SN-OMD (M=5),66801,1.375996264099471,0.0202269413560388
SN-OMD (M=5),66851,1.371641061732831,0.005030540343307549
SN-OMD (M=5),66901,1.3676345565570032,0.015597736920663307
SN-OMD (M=5),66951,1.3798553084475003,0.6177586927785182
SN-OMD (M=5),67001,1.372255281232244,0.003024674487865344
SN-OMD (M=5),67051,1.3617177529992033,0.28653042911732085
SN-OMD (M=5),67101,1.3449856499839998,0.055764448763959064
SN-OMD (M=5),67151,1.3380522287784833,0.10192911938824856
SN-OMD (M=5),67201,1.3520912077911564,0.08177913186189563
SN-OMD (M=5),67251,1.3358673576666207,0.0067413404398263335
SN-OMD (M=5),67301,1.3413047673578469,0.024769644754058098
SN-OMD (M=5),67351,1.3309742249405927,0.015484615295142749
SN-OMD (M=5),67401,1.3216630049409563,0.08517789811578635
SN-OMD (M=5),67451,1.3072019824367949,0.04945780046570258
SN-OMD (M=5),67501,1.3242298684647513,0.05930877443427176
SN-OMD (M=5),67551,1.391145853650866,0.21396854753046302
SN-OMD (M=5),67601,1.432843336276999,0.019453769488444086
SN-OMD (M=5),67651,1.411792307480255,0.14695825942530463
SN-OMD (M=5),67701,1.4462661070200256,0.3413072831417557
SN-OMD (M=5),67751,1.4353069081206695,0.11918455990817231
SN-OMD (M=5),67801,1.4268477051127346,0.03568822886136196
SN-OMD (M=5),67851,1.4131256542903954,0.18186672935350606
SN-OMD (M=5),67901,1.3867414602914492,0.03398024324894803
SN-OMD (M=5),67951,1.362843497653827,0.002141612520625962
SN-OMD (M=5),68001,1.3658626829719493,0.0063337804481986525
SN-OMD (M=5),68051,1.3697556731596245,0.12090945709500062
SN-OMD (M=5),68101,1.3593107359765597,0.010206143777485684
SN-OMD (M=5),68151,1.3251533456203852,0.00012432801340658912
SN-OMD (M=5),68201,1.3156848499961122,0.013251060473217108
SN-OMD (M=5),68251,1.355284967488757,0.054178013439629
SN-OMD (M=5),68301,1.4266603380337968,0.026838529789833046
SN-OMD (M=5),68351,1.3894361274579463,0.35651595511613554
SN-OMD (M=5),68401,1.4624356111346106,0.030632186444614216
SN-OMD (M=5),68451,1.4431325225688496,0.21795922302781384
SN-OMD (M=5),68501,1.4004063383766097,0.5016519856856161
SN-OMD (M=5),68551,1.403915002467113,0.10851371920350687
SN-OMD (M=5),68601,1.393690718380956,0.003980110449178806
SN-OMD (M=5),68651,1.380204435219158,0.12578758565281872
SN-OMD (M=5),68701,1.3846373129189584,0.20585038630403346
SN-OMD (M=5),68751,1.3932572592091108,0.22741159266628205
SN-OMD (M=5),68801,1.365983635875019,0.7607632404924144
SN-OMD (M=5),68851,1.3568742554319526,0.010664251369924464
SN-OMD (M=5),68901,1.3455957454446268,0.06147133324238736
SN-OMD (M=5),68951,1.3453978968256237,0.8095003520735187
SN-OMD (M=5),69001,1.3410205947749416,0.009400839268880811
SN-OMD (M=5),69051,1.3343357449111748,0.0004589094722965031
SN-OMD (M=5),69101,1.3488670431622762,5.48254125958979e-07
SN-OMD (M=5),69151,1.344202965820614,0.5100329137058316
SN-OMD (M=5),69201,1.3552257394264324,0.0026189828451739405
SN-OMD (M=5),69251,1.3380837379935766,0.08947810909027518
SN-OMD (M=5),69301,1.389721503592704,0.056083318198992274
SN-OMD (M=5),69351,1.3728582244478615,0.3951692342880751
SN-OMD (M=5),69401,1.3683339655662103,0.44679334267873144
SN-OMD (M=5),69451,1.3788983542757398,0.5472602173767926
SN-OMD (M=5),69501,1.3316505722013878,0.006323483113133691
SN-OMD (M=5),69551,1.3004804696072125,0.4410593117927463
SN-OMD (M=5),69601,1.282071797481667,0.024664826529861204
SN-OMD (M=5),69651,1.280073794442986,0.05845113705016837
SN-OMD (M=5),69701,1.3064083352025324,0.3729290755714591
SN-OMD (M=5),69751,1.3384790926800605,0.0674604521501531
SN-OMD (M=5),69801,1.3348126468940917,0.4091176067457572
SN-OMD (M=5),69851,1.315096320642153,0.13066373112957352
SN-OMD (M=5),69901,1.3043392432468093,0.4309771215181078
SN-OMD (M=5),69951,1.322832515661742,0.07056940463410442
SN-OMD (M=5),70001,1.3280201608153577,0.0034724777695278575
SN-OMD (M=5),70051,1.3760300891394224,1.3198030545796735
SN-OMD (M=5),70101,1.3488236032641172,1.5996394466316313
SN-OMD (M=5),70151,1.474974982273322,1.5457354068273457
SN-OMD (M=5),70201,1.521343612169371,0.032422106164919536
SN-OMD (M=5),70251,1.508930204329228,0.14161843174663566
SN-OMD (M=5),70301,1.4817899709156537,0.17767063936723235
SN-OMD (M=5),70351,1.457946530159404,0.8971258818573715
SN-OMD (M=5),70401,1.4284192676779455,0.3776293237721116
SN-OMD (M=5),70451,1.4006061535503598,0.3441858252457641
SN-OMD (M=5),70501,1.412534053969472,2.8586867475662263
SN-OMD (M=5),70551,1.406791575049232,0.8831905715142573
SN-OMD (M=5),70601,1.4132148567800475,0.06732581387911427
SN-OMD (M=5),70651,1.425498215483024,0.7933128918594542
SN-OMD (M=5),70701,1.417574427758176,2.2048972791059893
SN-OMD (M=5),70751,1.4034299502626886,0.024218983575843397
SN-OMD (M=5),70801,1.3508164410132766,0.9912674403317298
SN-OMD (M=5),70851,1.337334714897884,0.815744058881243
SN-OMD (M=5),70901,1.3371945022891938,2.0025573854715493
SN-OMD (M=5),70951,1.3594770642572138,1.8920484322249873
SN-OMD (M=5),71001,1.3706348786151645,3.6361768527077842
SN-OMD (M=5),71051,1.3324624783547467,6.154414559687922
SN-OMD (M=5),71101,1.339216753326428,0.10148317816509975
SN-OMD (M=5),71151,1.3425089717572027,1.4062156752327124
SN-OMD (M=5),71201,1.3424628197911601,0.08717763558272465
SN-OMD (M=5),71251,1.3270938581435097,0.13055289918980667
SN-OMD (M=5),71301,1.3232032057462533,0.04577886372908873
SN-OMD (M=5),71351,1.2947559744312536,0.06028531596769738
SN-OMD (M=5),71401,1.3124761781402186,0.17678910372420928
SN-OMD (M=5),71451,1.2901889238243371,0.011503342700300378
SN-OMD (M=5),71501,1.2789914798058477,0.09283505694512892
SN-OMD (M=5),71551,1.3378094208991675,0.3808977652816438
SN-OMD (M=5),71601,1.3717277714314107,0.17757681692004215
SN-OMD (M=5),71651,1.3662176933094732,0.05972788922748047
SN-OMD (M=5),71701,1.3436295452241656,0.362790963320562
SN-OMD (M=5),71751,1.3419678597521345,0.2580015390914439
SN-OMD (M=5),71801,1.3446679588479524,0.3611398593540775
SN-OMD (M=5),71851,1.3575459667062881,0.04083781860403752
SN-OMD (M=5),71901,1.3699435372471365,0.13888889135735658
SN-OMD (M=5),71951,1.4536890126630428,0.060167095105565255
SN-OMD (M=5),72001,1.499583069343495,0.0006205747367429436
SN-OMD (M=5),72051,1.5915487811650892,0.18178385755669677
SN-OMD (M=5),72101,1.595713169289017,0.1096218707960023
SN-OMD (M=5),72151,1.587516732796151,0.0005587709113354445
SN-OMD (M=5),72201,1.5709680775033132,0.27369456128067404
SN-OMD (M=5),72251,1.5618636548582496,0.09084469761004076
SN-OMD (M=5),72301,1.5565361341614277,4.122127862779859
SN-OMD (M=5),72351,1.5473691885282432,14.02600715960057
SN-OMD (M=5),72401,1.5346338583656585,16.741910256926776
SN-OMD (M=5),72451,1.563421260961703,4.255190656766197
SN-OMD (M=5),72501,1.5656941862122231,1.951214113071858
SN-OMD (M=5),72551,1.5353552773645267,0.33608320562004756
SN-OMD (M=5),72601,1.5136734481355743,1.8701352876430921
SN-OMD (M=5),72651,1.5072224306245072,0.15672807027133998
SN-OMD (M=5),72701,1.5013552986236176,0.20628408418036207
SN-OMD (M=5),72751,1.4773238280386838,4.287230992628129
SN-OMD (M=5),72801,1.4849143382134056,0.7528877356697358
SN-OMD (M=5),72851,1.487752142574756,0.021727113322327508
SN-OMD (M=5),72901,1.4913926007315783,2.382599509693238
SN-OMD (M=5),72951,1.5074960674374767,0.09325056021128052
SN-OMD (M=5),73001,1.556306646599977,1.7865153664167195
SN-OMD (M=5),73051,1.566993827908911,4.966801908561249
